Gene	ZT2-Rep1	ZT6-Rep1	ZT10-Rep1	ZT14-Rep1	ZT18-Rep1	ZT22-Rep1	ZT2-Rep2	ZT6-Rep2	ZT10-Rep2	ZT14-Rep2	ZT18-Rep2	ZT22-Rep2	ZT2-Rep3	ZT6-Rep3	ZT10-Rep3	ZT14-Rep3	ZT18-Rep3	ZT22-Rep3
AT5G28740	20.2873	15.0145	16.2393	17.1779	20.0317	20.0312	18.5608	16.6102	17.1433	19.8191	18.2616	21.2206	17.6903	15.0337	18.7307	16.4456	19.5348	22.3638
AT3G61028	0.305804	0	0	0.273195	0.251067	0	0	0.334537	0.149718	0.491386	0.235673	0.133138	0	0.266196	0	0	0.121954	0
AT3G55910	3.63321	1.16446	2.23301	4.3554	3.21	2.68899	3.03715	1.78601	1.93551	3.80442	4.47876	3.41131	2.38632	2.00532	1.20145	2.62513	4.97396	3.65422
AT3G12650	24.5027	15.1591	14.8626	23.6924	27.104	26.4539	19.0932	15.0691	15.8611	19.6758	26.8693	30.344	18.7028	16.44	15.0716	22.0341	32.0927	31.5359
AT1G52580	0.314748	0.114312	1.00321	0.425163	0.514978	0.537957	0.16936	0.115063	0.450614	0.3723	0.728992	0.280793	0.304472	0.130836	0.852713	0.777489	1.12099	0.665232
AT2G21100	5.32783	6.19788	11.0701	9.78194	13.8318	5.98798	4.98916	7.00574	7.7829	11.0607	14.0897	6.96859	6.09013	8.59913	10.9392	11.2389	15.988	8.16368
AT5G62220	34.0068	19.4885	14.7638	25.6655	16.054	19.1289	31.9102	22.2988	15.1243	27.0511	13.1179	22.062	32.116	21.4715	17.299	25.9865	13.8558	18.0948
AT4G10520	0	0	0.048875	0	0	0	0	0	0	0.0480876	0	0	0.120471	0	0	0.0587019	0.0479045	0
AT2G31350	24.4149	29.5391	28.2687	30.0784	43.6048	67.8531	27.6864	31.1241	29.8158	27.8125	45.1698	56.4914	30.8192	33.1852	30.7053	36.709	40.1336	55.0278
AT3G17170	76.6328	41.2573	61.9195	65.0797	47.9914	71.8474	71.7543	41.2903	63.5692	69.4105	44.2234	71.589	63.6918	34.897	66.4426	57.1655	43.9296	70.0226
AT5G57100	9.61042	7.91776	9.36826	11.4492	10.0746	14.5953	11.3647	7.86135	10.3317	11.4434	10.3072	13.6229	8.84742	9.26747	9.59131	13.2315	10.5759	15.9017
AT1G52630	6.02751	6.7062	7.32127	10.6325	7.22986	8.19448	7.06852	6.79541	7.12626	7.54053	7.65009	7.89932	5.87936	6.45125	7.90132	8.8576	7.65516	8.0429
AT3G16880	0	0	0	0	0.113342	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G53670	2.65433	3.83953	2.23285	4.59406	3.30399	1.82592	3.94	2.40686	0.000104877	0.989207	1.16835	0.983968	0.00447814	0.000307921	0.000331854	4.52572	4.79363	1.88191
AT3G48400	1.1253	0.570214	0.554125	1.04505	0.501485	0.406476	0.512224	0.826215	0.0840102	0.618945	0.590952	0.611307	0.514247	0.936309	0.839784	0.573273	0.548854	0.551025
AT5G23840	5.29497	4.89171	15.4317	10.82	17.8957	6.86971	5.82941	7.01238	10.9642	10.2076	10.6765	6.70938	10.9835	10.4462	13.8881	7.95631	10.6684	6.78046
AT4G25980	0.959439	1.18553	1.18133	1.58746	0.86195	0.925466	0.658307	0.4973	0.384856	1.36658	1.55915	1.89279	0.260254	0.566476	1.44857	1.46976	2.00773	1.13357
AT3G55630	41.2526	37.1762	61.392	124.427	39.4633	47.4914	52.6629	31.0365	48.1045	88.1525	47.7061	45.8591	48.0711	35.4492	61.7956	105.799	42.0054	40.2638
AT2G17710	14.8481	12.926	17.6994	14.9371	17.9294	21.7453	12.8489	12.7098	16.6258	13.1349	20.3975	19.4288	18.7629	15.7794	16.3924	12.1605	17.1527	22.3154
AT3G62590	2.00815	1.41058	1.59313	1.07185	1.24093	1.05265	1.87052	1.52559	1.50847	1.09032	1.43796	1.19476	2.94421	1.70447	1.58794	1.45834	1.29855	1.05222
AT3G19020	2.91763	2.20081	2.84931	3.68003	3.46617	3.36467	2.67459	2.27821	2.45682	3.1162	2.76473	3.29975	2.18015	2.71078	2.92203	3.00681	2.79896	3.47416
AT5G22460	1.59986	0.490529	0.630993	2.86326	0.725172	0.53869	3.46432	1.41031	0.863104	2.76768	1.20745	1.16197	1.22726	0.839744	0.71128	2.19099	0.479277	0.47741
AT4G24050	3.06679	7.10403	4.48831	3.95732	5.35761	6.59631	5.25437	7.72004	5.42409	4.02604	4.7906	6.06281	5.34516	8.77966	4.8513	3.82291	4.53618	6.2254
AT2G24050	20.9915	14.0867	19.2375	19.7338	18.9617	19.127	18.2458	14.7306	19.9514	22.5775	18.3346	19.1498	17.7895	12.4952	19.0235	19.3162	19.7602	19.8351
AT1G21370	10.3939	9.31265	9.58195	9.77205	13.2664	12.7078	7.97806	10.6604	12.3859	9.71507	13.2649	12.3077	10.5449	9.51486	10.8502	9.65968	13.8764	12.3198
AT5G23590	10.4561	11.0748	12.9406	11.0808	22.3846	24.1242	11.2793	11.4867	13.0976	13.2604	23.3099	28.0471	13.2439	8.58423	11.5142	12.3642	22.7435	27.5857
AT1G60370	0.197692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G06839	3.47309	6.57193	7.21956	7.20962	7.92908	7.66503	4.07005	8.27842	7.18116	7.75847	9.92659	8.02151	7.33266	8.22389	8.67444	7.1751	8.79141	8.1213
AT3G16220	29.063	26.2772	25.2949	34.2171	40.4965	41.2051	34.4875	24.9273	22.5944	26.3727	42.166	33.5345	36.7616	26.8751	23.2129	34.8567	40.6222	40.6407
AT1G04560	3.88183	0.535687	0.146232	0.465026	0.577098	0.245258	0.497296	0.812399	0.706966	0	1.90957	0.312544	1.9874	0.772192	2.30896	0	0	0.127483
AT1G14280	49.8232	33.1363	13.4354	13.7215	15.5422	41.293	40.6319	36.7224	13.4627	12.8923	18.8047	44.8397	44.3824	38.7386	12.63	13.6183	16.1804	41.7788
AT3G62040	63.5678	97.6013	81.6953	52.0627	134.845	129.655	52.7878	102.638	68.8766	55.1943	139.575	151.697	99.8512	112.412	92.6484	56.4803	115.066	140.145
AT3G32130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G71090	28.4442	22.0566	27.0682	23.3528	19.7231	22.3175	22.3602	24.7996	27.0771	26.8287	20.9008	21.5255	22.8156	22.7708	24.2711	22.1762	19.2986	22.6561
AT3G45690	0.0974325	0	0.0777064	0	0	0.130679	0.052315	0	0	0	0	0	0	0	0.0586418	0	0.0756375	0
AT4G11980	9.027	13.8546	15.9377	22.6627	16.4484	11.7236	11.0579	12.9906	16.226	14.4256	13.3586	14.4065	10.2215	13.138	16.9603	17.7826	15.1448	14.6874
AT1G43005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.218863	0	0
AT1G08170	0.503297	0.12121	0.134846	0.152316	0.136	0	0.0933306	0.124794	0	0	0	0	0.334062	0.140408	0.202472	0	0	0.121347
AT1G43000	0	0	0.668366	0.521599	0.239391	0.196526	0	0.208974	0	0.460793	0.672903	0.510677	0.277252	0	0.167809	0.284965	0	0
AT3G49750	7.48983	5.79633	7.85284	10.4803	9.24466	5.47778	7.23287	7.92699	8.0746	9.28654	7.37665	9.33826	7.90593	6.09986	8.15155	10.1805	7.35344	6.03559
AT1G15480	5.92115	3.81351	5.05303	5.19984	6.33241	6.43368	5.05687	4.71888	6.36488	6.15165	5.77542	7.21891	4.5695	4.20107	5.04268	4.93128	5.79767	6.83321
AT1G19700	48.224	23.1053	18.1344	25.1906	15.9156	20.1454	45.8679	23.8794	14.7631	26.1085	18.0472	19.5668	47.6567	25.5993	17.4841	23.9638	18.0766	19.189
AT2G25900	37.8889	61.4474	24.1905	9.86141	23.2377	44.3463	42.6303	75.4921	29.6621	6.5885	30.1623	42.9173	40.0857	70.4941	18.2389	9.48342	29.2133	43.841
AT1G14755	0	0	0	0	0	0	0	0	0	0.317941	0	0	0	0	0	0	0	0
AT1G14750	0.592342	0.86981	1.2689	1.02756	0.865704	1.06648	0.611887	0.982949	0.944642	1.26846	1.1578	1.17586	0.998293	0.702267	0.967576	0.587681	1.03285	0.632227
AT2G32190	1.28222	1.6932	2.32714	5.40519	8.83915	3.72136	1.58524	3.97984	3.96897	3.9298	4.58326	5.21655	3.96348	3.48292	3.47058	4.77184	5.37173	3.22869
AT1G77682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G23330	15.4802	9.85851	12.4736	13.8049	14.0585	16.6638	16.1549	10.3302	10.982	12.6572	13.1067	18.2669	12.657	11.125	11.8047	12.4793	15.1265	16.0513
AT2G48090	3.24052	2.6357	2.55175	2.66364	5.08325	1.92468	1.65781	1.01884	2.42227	3.52025	4.27822	1.96014	2.26569	1.90056	2.72597	2.98932	4.01599	2.45132
AT2G30900	0.435724	0.427763	0.309832	1.94E-07	0.089325	1.96E-07	0.336883	0.182658	0.388409	0.351843	0.242928	0.183171	0.557168	0.0878672	0.2441	0.0978752	1.34E-07	0.0757723
AT2G11005	0	0	0	0.286926	0	0	0	0	0	0	0	0	0	0	0	0.312985	0	0
AT1G01420	12.2729	9.35285	6.20555	8.75045	6.15953	6.02042	10.3142	8.28543	6.60495	10.8497	5.83837	6.64122	11.5032	9.48286	7.41545	10.5937	6.78635	5.69935
AT5G27650	9.95104	8.04048	9.35244	8.70319	9.91153	9.87035	7.41125	9.57366	11.1838	9.45226	8.3581	10.2372	7.27386	8.83665	9.95899	9.60679	8.7226	10.6714
AT5G67300	20.1653	13.4533	16.3106	15.8738	29.3193	22.3513	16.5455	15.9114	17.364	17.9241	27.515	21.7895	19.0638	15.1579	16.8212	17.3269	26.3914	25.492
AT2G15710	0	0	0.101282	0	0	0	0.0693627	0	0	0	0	0.110464	0	0	0	0	0	0
AT3G46910	0	0	0.18692	0	0	0	0.127472	0	0	0	0	0	0.228638	0	0	0	0	0
AT4G23910	13.0024	15.7761	14.8039	26.792	19.962	26.4309	18.0856	16.165	14.0712	17.0901	23.0866	22.7512	18.3306	17.7507	16.5711	22.6296	24.0877	24.6052
AT1G75130	8.0878	9.1681	9.31767	10.174	14.7917	17.6635	9.17334	9.02626	10.14	9.50426	14.1221	21.0737	6.98924	8.98793	9.01151	9.88606	13.1368	20.1161
AT1G05210	10.2565	10.9692	8.67917	14.8626	13.246	9.66742	9.73048	10.4797	12.2695	9.48282	9.32475	12.7982	11.8137	7.59344	11.1514	17.1198	11.0838	9.88162
AT5G56260	28.386	27.6856	27.6868	38.924	37.6539	32.6834	24.3692	24.3718	29.7504	30.5886	33.0935	31.9372	26.1699	23.603	27.8825	35.9889	35.9615	30.3419
AT4G22060	0	0.0838268	0.0909105	0	0	0	0	0	0	0	0	0	0	0	0.06905	0	0	0.0816384
AT5G20020	113.399	97.8892	121.652	159.215	218.268	192.228	119.586	98.3205	122.948	160.009	204.696	197.237	118.365	95.1357	128.356	161.59	212.745	184.994
AT3G59630	8.21731	7.43909	7.48199	8.60097	7.93142	9.00386	9.38834	8.18152	7.74922	10.2772	6.73039	8.56484	10.2465	7.93016	8.6181	9.33122	6.82763	8.07071
AT5G53592	0	0.258898	0.279626	0.312357	0.293041	0.239016	0.383465	0.129453	0.170909	0.420849	0.272015	0.310146	0	0	0	0.343621	0.142167	0.126115
AT1G49720	2.15867	20.4285	42.8465	16.505	13.7227	9.55761	2.61341	17.9547	36.5422	15.7586	15.0404	9.04476	2.76148	21.4124	42.8424	16.2124	12.2253	10.8961
AT5G55510	24.037	16.0379	21.0615	26.203	29.6318	26.8958	28.064	15.8046	24.7342	27.704	28.6607	30.1636	21.3801	15.4983	22.4227	28.8766	29.1752	26.9767
AT1G76860	49.3835	50.4375	49.6081	73.2381	84.3702	92.4575	53.3632	41.8207	56.6265	51.7824	82.9237	87.0081	60.5455	50.404	48.707	55.5154	71.4434	77.2444
AT5G51600	8.14591	14.5684	12.6062	9.43038	7.50509	6.25922	9.29764	13.8115	12.7559	9.98214	8.567	7.03718	8.20867	11.8891	10.626	8.07794	9.5888	6.51706
AT2G33240	0.404604	0.415509	0.320397	0.581251	0.42663	0.526295	0.403229	0.234794	0.349182	0.574063	0.545787	0.509092	0.231213	0.334817	0.443596	0.424097	0.515932	0.596873
AT2G26340	58.7187	76.6665	85.1155	103.977	84.2978	92.7378	72.3817	74.585	82.5752	80.8858	89.8608	90.7974	59.975	77.4328	77.7762	96.1582	93.7445	84.8743
AT1G14380	13.5608	15.2524	17.2144	15.055	15.1411	14.1607	12.1467	15.4683	15.7309	14.499	13.7336	14.4163	13.2387	14.9323	17.8477	12.9051	14.5905	14.9012
AT5G24300	58.3166	97.3076	93.796	71.3064	40.2593	24.8971	64.8906	93.5295	93.3618	81.7494	36.9031	21.5096	65.7394	86.7238	99.0834	74.7775	37.9097	26.1411
AT5G60330	1.30418	0.313466	1.0096	2.47254	2.56423	0.905477	1.4064	0	1.61827	1.38394	1.04377	0.779235	0.418679	0.352903	0.506865	4.01465	1.39773	1.25375
AT5G60335	1.77134	0.32669	2.46699	3.56463	3.64319	6.04631	1.68443	1.98342	5.09545	4.20148	5.11813	6.65597	1.73691	1.4916	3.71938	5.66612	2.46429	3.15799
AT5G56030	261.375	98.095	139.106	158.498	110.502	90.9656	213.473	97.6096	147.522	237.507	101.222	109.001	202.103	86.2257	154.978	155.882	110.484	95.4713
AT1G34340	6.71646	16.3381	20.0748	17.3056	11.1734	10.7832	8.96413	16.4964	13.9529	11.817	12.8383	8.62852	8.42959	18.7731	17.1336	14.378	11.0155	10.1032
AT1G54090	13.2831	12.1719	11.9016	11.1386	13.428	12.8687	10.9217	12.6148	13.2453	12.9455	14.7327	13.8335	12.7149	12.1564	13.118	12.0092	13.9165	14.2869
AT1G54095	2.79531	2.87388	2.51491	2.72363	1.47501	0.901329	1.17394	2.67218	2.09417	2.63661	1.00771	0.861323	1.96907	3.15575	2.46028	2.20857	1.85107	1.06122
AT5G20680	10.3	8.7557	9.44479	11.1221	10.0869	8.65618	9.33128	8.66181	7.75491	10.1104	10.026	10.179	10.1948	9.67507	9.52434	10.2033	9.22283	9.29465
AT2G19080	21.1756	19.8653	23.7634	25.3664	26.2668	26.848	23.0135	20.335	25.2597	25.0391	28.7547	28.4493	24.4123	23.6904	23.9209	23.3736	27.0502	29.8354
AT2G36990	54.133	42.3024	51.5398	57.9424	52.1414	60.7011	60.2187	45.072	54.9306	57.8946	53.7109	61.0484	53.8905	41.0756	53.8828	59.8012	56.9107	58.305
AT3G04930	17.5136	15.5612	17.0086	14.7492	22.2961	24.5862	15.1213	17.0921	16.8114	16.7832	21.4388	24.4932	16.9578	18.0215	15.3785	15.9893	24.9163	24.9752
AT4G32915	36.3282	37.2741	48.8214	66.0023	56.7784	73.0709	49.2217	43.2557	46.7067	60.1167	56.5487	69.6006	46.3752	40.6482	48.2425	66.7391	66.2602	70.4784
AT4G32910	10.9168	11.1187	15.3965	13.3584	17.4263	21.8605	13.6113	12.0231	14.589	13.6221	16.8883	21.9248	12.5173	12.0012	13.6873	12.0038	16.3433	22.3886
AT5G48515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G05040	6.12674	6.91208	6.91791	6.36963	6.027	6.44727	6.76004	6.59827	6.07525	6.51602	6.77489	6.43471	7.64093	6.36826	6.95674	5.47825	6.10437	7.02156
AT1G31640	0	0	0	0.0876468	0.0825466	0	0	0	0	0	0	0	0	0.0873816	0	0	0	0
AT5G65210	41.8613	52.2241	46.8867	45.1804	49.469	63.9404	39.8673	58.6736	46.2387	44.5388	61.153	64.6403	61.8904	61.9056	54.633	44.4858	46.7454	66.5535
AT1G30110	12.157	13.8984	11.552	14.2079	17.2425	15.8996	9.28358	11.8325	8.94262	14.2667	16.2932	13.6994	11.8891	13.875	13.1098	16.1136	17.1215	13.2634
AT4G04510	0.0599803	0.0438043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G26680	7.76338	10.9193	10.5433	12.4666	12.5677	10.3261	17.7458	10.8991	8.69169	16.1282	11.426	14.0698	16.5855	10.6319	13.0957	11.3401	12.5873	11.2919
AT4G12270	0.669263	2.18716	0.612112	0.612235	1.01351	0.533999	1.16107	1.42445	0.738135	0.990288	0.45216	0.919236	1.12509	1.44938	0.972836	0.675989	0.993845	0.884145
AT3G06895	0	0	0	0	0	5.24287	0	0	14.2606	0	0	0	0	6.10807	0	0	0	0
AT5G45140	5.72538	5.65979	7.93951	6.8037	7.19224	9.82356	9.88182	5.5449	7.59829	10.1236	7.53646	9.61053	10.2725	5.15079	7.93593	7.04758	6.62609	9.82863
AT3G06890	3.99191	5.33781	5.39155	7.31974	6.35945	6.34967	3.56436	2.78264	3.36735	8.43022	6.75844	3.94684	3.16924	2.25625	5.32504	9.05883	6.68051	2.94623
AT5G20970	8.68997	6.92802	7.9038	4.20246	6.21239	6.20923	6.77296	7.70043	4.57791	5.86826	6.23804	5.65016	8.1441	7.39666	7.67444	5.40037	5.8818	5.54521
AT5G54640	69.5343	64.5117	44.9495	82.7103	53.4987	58.6364	74.4029	60.5593	47.5257	51.1906	69.5722	67.4174	61.7148	61.899	48.4943	71.5606	70.8094	61.3617
AT5G50550	3.733	6.9595	7.29436	8.51512	9.53176	8.28065	5.22169	5.5364	7.5792	8.27984	9.8938	7.90971	6.69402	5.35192	6.42351	10.3576	11.465	10.2658
AT5G58760	9.12098	6.38333	4.93039	7.48291	5.39279	8.07811	10.9579	5.27616	5.54795	8.11831	5.79847	8.72877	9.81446	5.26969	6.18995	7.43589	6.40464	9.11964
AT2G34730	9.37216	6.77829	6.52452	5.20992	8.33554	9.57901	10.5038	7.16954	7.34359	7.93911	8.94729	12.3219	9.2525	7.81079	7.05894	7.00242	7.87497	11.0889
AT3G58270	1.37238	0.807155	2.14884	2.77764	2.12047	1.85148	1.36678	0.920177	1.8539	1.08843	2.25573	0.549025	1.02795	0.843289	1.27688	1.53141	1.49268	1.56248
AT5G21080	0.038257	0.140061	0.0913578	0.168632	0.0941206	0	0.0625932	0.0848812	0.185386	0.091363	0.0883696	0.0669344	0.113974	0.0318424	0.137174	0.111526	0.0912635	0.0816805
AT3G19870	11.5015	9.02378	9.94228	8.48514	9.72566	10.7592	9.67971	9.86238	10.4506	9.39371	9.99653	11.1356	8.9603	9.82034	9.69217	9.10255	10.8927	12.1008
AT3G15140	6.00918	4.15926	7.58904	10.3814	9.35807	7.64749	7.54704	4.96889	8.76085	12.3929	7.08611	11.1556	7.17313	4.11942	7.87649	12.6819	7.85217	7.69807
AT1G09840	18.2544	25.3107	29.6755	35.7783	31.6244	29.4578	24.3026	25.4726	29.499	34.1784	34.0094	32.4203	26.1715	28.627	34.3509	35.2492	33.513	31.8263
AT3G56380	0	0	0	0	0	0	0.271002	0	0	0	0	0	0	0	0	0	0	0
AT3G06760	23.0247	23.4771	14.5211	18.0691	22.9152	28.7423	26.5988	22.4533	15.83	19.5637	25.2995	25.6718	24.907	24.0943	15.1096	20.1764	22.9685	27.5863
AT3G10510	0	0	0	0	0.0924925	0	0	0	0	0	0.0878177	0	0	0	0	0	0.0902617	0.0814895
AT1G71840	34.5004	18.3546	27.0021	32.6212	28.7631	32.912	39.6556	17.539	25.2308	41.5437	29.4914	30.3277	38.7291	18.96	28.2543	32.4822	28.402	29.5336
AT2G30290	0.0636335	0	0	0.0536294	0	0	0	0.0467113	0.0609355	0	0	0	0	0	0	0.0599656	0.0492632	0.0392691
AT3G57380	3.89004	2.83589	2.97205	2.57552	3.52781	5.25365	1.88173	3.4078	3.54768	3.59647	4.37542	4.62693	3.98081	2.51121	3.40392	4.59946	3.83727	3.10618
AT5G58490	33.9641	30.6103	40.5333	57.1393	56.8311	54.423	32.3029	34.0919	43.1392	52.4665	53.9613	49.6665	34.3624	30.8352	43.5399	57.6738	62.555	55.2808
AT4G29810	20.9963	26.1989	27.9493	28.7052	30.6965	22.6927	22.7583	27.2798	25.6145	32.3249	30.3195	26.7211	26.119	25.6857	29.8425	29.0678	32.3176	27.0882
AT2G32670	0.212648	0.543826	0.169579	0.475189	0.354109	0.146202	0.40841	0.314295	0.308548	0.256651	0.331353	0	0.211909	0.264983	0.317858	0.314046	0.428823	0.307336
AT1G31240	0.889692	0.823872	1.00199	1.4369	1.24107	0.709678	1.59452	1.29214	0.832924	1.00408	0.905167	0.792075	0.858428	0.62796	1.34182	0.521172	1.22299	1.17478
AT5G12910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G39820	9.69881	11.0956	13.7406	13.2574	15.1697	15.3815	11.0842	11.459	12.917	14.8841	14.7874	14.1849	11.7091	9.62842	15.3007	15.442	15.129	14.1561
AT2G38730	16.9315	14.8957	12.8426	22.9155	17.0338	13.4902	19.8458	14.4559	13.4268	20.9466	19.036	16.0784	19.7507	13.4501	15.1875	20.6741	18.3672	16.7621
AT2G30120	7.18594	6.74301	7.19339	8.1572	7.1797	8.1934	5.17083	5.72783	6.62437	8.16207	6.88121	7.72781	5.33346	6.48855	8.42303	5.72209	7.04936	7.43741
AT2G29690	12.3525	14.2843	19.737	15.2446	13.9026	13.6476	13.5388	15.174	20.124	16.7773	15.9047	16.4349	12.8172	17.876	21.0497	13.2508	14.8414	13.489
AT2G09990	181.72	100.741	115.936	186.261	182.576	186.798	165.219	90.9299	123.986	169.917	187.079	201.466	150.421	83.7276	124.223	197.574	200.462	206.824
AT1G25112	0	0.49999	0	0	0.174716	0	0.121182	0.163666	0.209165	0	0	0.202018	0.206905	0.577645	0	0.240177	0.349738	0.153356
AT2G28340	0.16925	0.124541	0	0.152338	0.13629	0	0.185204	0	0.163792	0.134212	0.395598	0	0.33	0	0.203574	0	0	0.119373
AT1G69310	13.1095	6.66857	9.01413	14.6229	12.292	13.1494	14.3099	7.46425	7.43993	15.0055	13.4175	10.666	16.7945	6.4811	7.61813	14.4378	10.0879	12.8927
AT2G42820	2.9945	4.49133	3.62502	2.25654	4.30454	3.22029	3.01921	2.50624	2.6836	2.69991	4.10906	5.27301	4.15633	2.62428	5.00209	2.09407	3.1643	4.00045
AT1G73990	24.8912	25.8126	25.0624	25.828	25.1026	25.8832	28.7519	22.1052	23.6215	25.9907	26.322	22.6387	26.5672	24.1127	23.4734	22.8928	24.8268	26.5634
AT5G22850	13.378	17.7808	16.9837	17.9306	18.0973	18.9273	15.1785	18.5702	16.424	16.2366	18.7994	21.5609	16.9529	17.6675	17.3691	17.7026	18.2798	20.4507
AT4G30662	3.08E-07	1.30561	1.08603	0.948437	0.221685	0.173668	0.134106	0.956718	1.27169	6.77E-21	3.19E-27	8.32E-23	0.396367	0.443145	0.958923	1.2261	0.19996	3.77E-26
AT2G29960	43.2018	61.2046	61.9538	68.664	68.346	66.4992	52.8508	58.7394	58.1541	65.1766	70.867	77.2072	56.6028	63.3399	62.7142	74.0657	67.6324	73.0766
AT4G30660	14.869	189.625	340.566	239.622	61.5737	23.6957	22.4248	195.068	303.877	213.985	46.7812	28.722	22.9449	220.737	359.137	230.123	68.929	22.5228
AT4G31390	38.5992	22.841	24.915	36.3508	31.4693	30.2363	41.5909	22.0402	23.5684	40.8335	34.0206	27.3273	42.7564	22.416	25.3022	35.302	32.7257	30.4281
AT1G70710	25.0775	17.0841	19.101	24.4363	18.3242	22.7998	25.6743	17.8216	17.5222	22.3325	17.7693	23.1893	23.9563	15.8664	16.2088	21.9248	16.7722	20.1444
AT1G78520	3.41036	3.05463	0.661874	1.59898	3.52231	1.19414	0	3.71791	0.797269	0	2.04476	2.2745	0.815877	1.37325	1.50029	0	2.69294	0.612555
AT4G20030	21.1466	18.869	23.6679	26.7126	20.6295	23.2798	20.8544	18.6549	21.5321	22.4944	24.9847	25.3269	18.9209	17.0943	17.4555	20.8917	26.2281	24.5076
AT1G74410	5.69496	6.52558	10.9967	10.9273	9.44772	9.10225	5.2062	7.04576	11.3964	7.05025	8.84214	7.35916	6.03521	8.04682	9.37421	7.10814	9.50592	8.16389
AT3G28900	145.429	114.261	144.56	243.094	204.995	210.235	175.069	120.408	148.553	207.21	211.885	239.409	163.223	110.672	148.339	213.832	221.807	217.256
AT5G03837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G72710	38.4877	67.5793	82.2422	75.549	74.2666	73.0423	47.6444	68.4288	76.471	69.3583	78.608	74.496	48.5634	70.4394	78.8064	69.6844	69.4902	71.6874
AT2G39060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.151011	0
AT2G31650	2.64168	3.20428	3.07741	3.28493	3.45107	3.09058	3.71857	2.85736	3.89115	3.51761	3.23698	3.98754	3.31057	2.95477	3.78466	3.80987	3.18044	3.63517
AT2G18290	12.3134	23.5172	20.3643	16.0635	24.5042	39.4126	18.3422	20.0947	19.8507	14.5711	26.9285	32.6753	14.9924	22.3635	20.9142	16.5994	24.6948	31.062
AT4G32285	35.5552	37.4583	37.2502	32.0754	38.4198	36.2928	30.4001	40.8444	36.5898	36.1228	38.4463	36.3907	35.2389	38.3005	33.6703	31.4263	37.6897	36.3568
AT4G32280	1.80602	13.0801	5.20064	2.32383	0.363338	1.92453	0.97713	18.6238	6.72104	2.37707	1.36014	3.74779	2.0737	17.1474	6.22798	2.57942	0.589529	2.22099
AT2G12945	0	0	0	0	0	0	0	0	0.716776	0	0	0.604513	0	0	0	0	0	0
AT1G22460	0.868369	0.541458	0.539333	0.490063	0.899135	0.549371	0.711161	0.366671	0.654142	0.489042	0.807207	0.428694	1.10084	0.566124	0.625568	0.423644	0.586917	0.525639
AT5G14070	5.23857	4.12569	3.33817	3.51517	4.32242	3.5227	2.47693	5.09543	2.60345	4.67998	6.04637	4.11014	3.86187	6.65208	2.18842	5.15342	3.80412	4.75623
AT1G28600	34.7233	23.386	33.3073	53.1778	45.0357	48.3913	33.3617	21.3093	30.0811	53.6873	43.3088	44.6834	30.0119	23.1903	38.7854	53.032	47.7679	48.2493
AT4G31530	43.0939	65.7066	71.9111	71.9979	68.3871	60.8028	58.7426	61.0868	75.7958	75.6054	68.8144	59.6612	58.0222	68.5789	72.7454	73.0133	63.9337	58.81
AT1G77290	8.74547	6.42871	8.80661	8.86839	10.5652	8.99283	8.37134	6.08244	6.95365	6.5677	10.4158	12.5733	8.43091	8.71197	7.65616	8.97762	11.1962	11.1362
AT2G44280	3.26267	4.01195	5.96706	5.00028	5.08485	4.3792	5.20688	4.16978	3.14048	5.51111	5.76654	4.832	3.8677	4.79816	4.86726	6.14526	4.3189	2.95906
AT5G11750	18.6678	13.9962	14.6888	19.7813	17.167	16.6204	22.1334	16.2416	17.4465	19.3621	18.3796	17.6887	20.265	13.6129	15.5179	20.2166	15.7844	14.6569
AT4G00980	3.99017	3.13298	2.63908	4.42861	4.28855	3.90585	3.33167	2.67682	3.12008	3.69419	3.76417	4.52885	3.5074	2.82686	2.70946	3.73576	4.34071	4.87239
AT2G47950	0	0	0	0.446647	0.409661	0	0	0.187702	0.244196	0	0.393776	0	0	0	0	0	0	0.546591
AT4G36620	2.14781	2.04981	1.67441	2.44848	1.52242	2.13914	2.2975	1.89548	2.20908	1.11329	1.68064	1.46543	2.68727	1.56293	1.9461	1.9431	1.30403	1.99286
AT5G52170	0.305956	0.441575	0.582636	0.314558	0.6405	0.492794	0.364324	0.81105	0.234929	0.535444	0.647683	0.738578	0.842721	0.861124	0.694727	0.638984	1.09852	0.603814
AT5G66170	14.958	17.527	14.3355	20.9574	22.4681	19.1568	24.4054	15.5058	16.2356	17.1703	23.597	18.4658	21.9717	18.088	19.0715	20.5994	17.7329	19.1487
AT2G45880	5.5919	5.58057	5.59313	5.88449	8.19228	6.433	5.683	7.16266	5.98244	7.16405	8.51391	7.38092	5.95152	6.27629	5.8077	4.80845	6.4263	7.20315
